"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2016-11-28,"Dismissed/Withdrawn/Etc",0,0,1,5,2,5,1,0,0,0,0,0,1,3,2,4,1,1,7,3,14,2,0,0,1,12
2016-11-28,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
2016-11-28,"Guilty",0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,2,0,2,0,0,1
2016-11-28,"Guilty Plea/Nolo",0,0,3,3,2,0,1,0,0,0,0,0,0,4,0,1,1,0,5,5,4,3,0,0,0,7
2016-11-28,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
2016-11-28,"Total",0,0,4,8,5,6,3,0,0,0,0,0,1,10,2,5,2,1,17,10,24,5,2,2,2,20
2016-11-29,"Dismissed/Withdrawn/Etc",0,2,0,1,2,9,4,0,2,0,0,0,0,3,0,0,1,0,1,3,7,0,0,0,1,17
2016-11-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,2,0,0,6,0,0,0
2016-11-29,"Guilty",1,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,1
2016-11-29,"Guilty Plea/Nolo",1,0,5,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0,2,4,5,1,0,0,0,6
2016-11-29,"Not Guilty/Acquittal",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-11-29,"Total",2,3,5,4,6,12,8,3,3,0,0,0,0,8,0,1,2,0,10,16,13,1,6,0,1,25
2016-11-30,"Dismissed/Withdrawn/Etc",0,0,2,2,2,5,3,0,4,0,0,0,0,2,1,3,0,0,2,20,7,0,0,0,2,8
2016-11-30,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0,1,3,0,3
2016-11-30,"Guilty",0,2,0,0,0,2,2,0,0,0,0,0,0,4,1,0,0,0,2,5,6,0,1,0,0,2
2016-11-30,"Guilty Plea/Nolo",0,1,5,4,0,10,1,0,1,1,0,0,3,2,1,2,0,0,4,10,5,0,1,0,0,7
2016-11-30,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
2016-11-30,"Total",0,3,7,6,3,17,7,0,5,1,0,0,3,8,3,6,0,0,16,38,19,0,3,3,2,23
2016-12-01,"Dismissed/Withdrawn/Etc",0,0,4,1,1,11,7,0,4,1,0,0,1,6,3,1,1,0,5,5,7,1,0,0,0,11
2016-12-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1
2016-12-01,"Guilty",3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,1,0,0,2
2016-12-01,"Guilty Plea/Nolo",1,1,0,3,1,0,3,0,5,2,0,0,1,3,0,0,1,0,3,12,1,1,0,0,0,9
2016-12-01,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,2
2016-12-01,"Total",4,1,4,5,2,16,11,0,9,3,0,0,2,9,3,2,2,0,10,24,16,5,1,0,2,25
2016-12-02,"Dismissed/Withdrawn/Etc",0,0,0,4,0,5,13,0,3,1,0,0,0,4,3,2,0,0,4,7,14,2,0,0,1,9
2016-12-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,6
2016-12-02,"Guilty",0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,8,4,4,0,4,0,0,7
2016-12-02,"Guilty Plea/Nolo",0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,7,7,2,1,0,0,1
2016-12-02,"Not Guilty/Acquittal",0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2
2016-12-02,"Total",0,1,2,5,0,10,17,2,5,1,0,0,0,6,4,3,0,0,19,18,47,4,5,0,1,25
2016-12-03,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2016-12-03,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2016-12-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1
2016-12-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1
2016-12-05,"Dismissed/Withdrawn/Etc",0,1,2,4,3,10,11,1,0,1,0,0,2,3,0,5,4,0,2,4,7,1,0,0,1,7
2016-12-05,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,2,3,0,0,0,1,0,3
2016-12-05,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,10,5,8,1,0,0,0,0
2016-12-05,"Guilty Plea/Nolo",1,1,3,2,2,3,1,0,0,0,0,0,1,1,1,1,0,0,1,15,6,4,0,0,0,5
2016-12-05,"Not Guilty/Acquittal",0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2
2016-12-05,"Total",1,2,5,6,6,15,15,1,0,2,0,0,3,9,1,7,6,1,16,27,23,6,0,1,3,17
2016-12-06,"Dismissed/Withdrawn/Etc",0,0,8,2,0,7,1,0,2,0,0,0,0,2,1,1,0,1,3,4,2,4,0,0,2,12
2016-12-06,"Diversion",0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,1,0,6,1,0,0,2,0,0,4
2016-12-06,"Guilty",0,0,1,0,0,4,1,0,0,0,0,1,1,3,0,0,0,0,6,5,4,0,3,0,0,4
2016-12-06,"Guilty Plea/Nolo",0,2,4,3,0,6,0,1,1,1,0,0,1,2,0,2,1,0,4,18,6,2,0,1,0,3
2016-12-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2016-12-06,"Total",0,2,13,5,0,18,6,1,3,1,0,1,2,9,1,3,2,1,20,31,12,6,5,1,2,23
2016-12-07,"Dismissed/Withdrawn/Etc",2,0,1,1,0,5,2,1,2,0,0,0,0,2,0,0,0,0,6,6,5,1,0,1,0,1
2016-12-07,"Diversion",0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,2,1,5,8,1,0,0,0,0,2
2016-12-07,"Guilty",0,0,0,0,0,1,3,1,0,0,0,0,0,3,0,0,0,0,4,5,7,0,4,0,0,3
2016-12-07,"Guilty Plea/Nolo",0,0,4,1,1,2,0,0,1,0,0,0,0,2,2,2,0,0,3,13,6,3,1,1,0,4
2016-12-07,"Not Guilty/Acquittal",0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,0,1,2
2016-12-07,"Total",2,0,5,5,1,10,9,2,4,1,0,0,0,7,2,2,2,1,23,33,22,4,6,2,1,12
2016-12-08,"Dismissed/Withdrawn/Etc",0,1,4,2,1,9,12,0,0,0,0,0,1,6,2,1,0,0,1,9,2,2,0,0,1,14
2016-12-08,"Diversion",0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,2,0,0,0,0,0,1,4
2016-12-08,"Guilty",0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,6,4,1,0,0,0,0,0
2016-12-08,"Guilty Plea/Nolo",0,0,0,2,2,4,4,0,0,8,0,0,0,0,0,0,1,0,3,20,4,5,0,0,1,8
2016-12-08,"Not Guilty/Acquittal",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2016-12-08,"Total",0,1,5,4,7,14,16,0,0,8,0,0,5,13,3,1,3,0,12,33,7,8,0,0,4,26
2016-12-09,"Dismissed/Withdrawn/Etc",0,2,0,1,1,3,6,0,2,0,0,0,9,2,1,3,3,0,4,13,7,1,0,0,1,6
2016-12-09,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2
2016-12-09,"Guilty",0,0,0,0,0,3,2,0,0,0,0,0,2,5,0,0,0,0,4,7,5,0,7,0,0,2
2016-12-09,"Guilty Plea/Nolo",0,0,1,1,2,5,3,0,0,0,0,0,1,0,1,0,0,0,1,9,6,1,0,0,0,0
2016-12-09,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2016-12-09,"Total",0,2,2,2,3,11,12,0,2,0,0,0,12,7,2,3,3,0,9,31,24,3,7,0,1,10
2016-12-10,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2016-12-10,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2016-12-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1
2016-12-11,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Total",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1
2016-12-12,"Dismissed/Withdrawn/Etc",0,0,1,2,1,10,7,0,3,0,0,0,1,4,4,2,1,0,4,4,6,0,0,0,0,10
2016-12-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-12,"Guilty",0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,8,2,2,1,5,0,0,0
2016-12-12,"Guilty Plea/Nolo",0,0,4,3,5,3,1,0,2,0,0,0,0,3,0,2,0,1,7,15,13,7,0,0,1,3
2016-12-12,"Not Guilty/Acquittal",0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,2,1,2,1,0,0,0,1
2016-12-12,"Total",0,0,5,5,6,14,11,0,6,0,0,0,1,13,5,4,4,1,21,22,23,9,5,1,1,14
2016-12-13,"Dismissed/Withdrawn/Etc",0,0,2,2,2,5,4,0,1,0,0,0,0,5,5,0,0,1,4,7,2,1,7,0,0,11
2016-12-13,"Diversion",0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,0,0,0,3,1,0,0,4,2,0,3
2016-12-13,"Guilty",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,6,1,0,1,1,0,4
2016-12-13,"Guilty Plea/Nolo",0,0,2,3,3,6,2,1,5,0,0,0,0,3,1,2,1,0,3,24,3,4,0,0,1,4
2016-12-13,"Not Guilty/Acquittal",1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2016-12-13,"Total",1,2,4,5,5,16,8,1,6,0,0,0,2,11,9,2,1,1,15,40,6,5,12,3,1,24
2016-12-14,"Dismissed/Withdrawn/Etc",0,0,1,6,1,6,5,0,5,0,0,0,1,2,1,1,0,0,4,4,5,1,0,0,0,2
2016-12-14,"Diversion",0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,2,0,7,0,0,0,0,0,0,4
2016-12-14,"Guilty",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1,3,0,0,0
2016-12-14,"Guilty Plea/Nolo",0,0,4,0,3,2,0,0,0,0,0,0,3,2,2,1,0,0,7,14,7,6,0,0,0,6
2016-12-14,"Not Guilty/Acquittal",0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2016-12-14,"Total",0,0,11,6,6,12,5,0,5,1,0,0,6,5,4,3,2,0,21,19,14,8,3,1,0,15
2016-12-15,"Dismissed/Withdrawn/Etc",0,1,0,6,2,12,6,1,5,0,0,0,1,4,2,0,1,0,1,5,1,0,1,0,1,6
2016-12-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,1,0,2
2016-12-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,1,1,0,0,0,0,2
2016-12-15,"Guilty Plea/Nolo",0,0,0,3,0,1,1,1,1,1,0,0,1,10,1,0,0,0,3,12,3,3,0,0,0,8
2016-12-15,"Not Guilty/Acquittal",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-15,"Total",1,1,0,9,3,14,8,2,6,1,0,0,3,16,3,1,1,0,12,19,8,3,1,1,1,18
2016-12-16,"Dismissed/Withdrawn/Etc",0,0,0,1,3,11,12,0,1,1,0,0,3,6,0,1,0,1,4,3,6,2,0,0,0,5
2016-12-16,"Diversion",0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,11,0,0,0,0,2
2016-12-16,"Guilty",1,0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,0,0,3,8,1,1,2,0,0,2
2016-12-16,"Guilty Plea/Nolo",1,1,0,1,3,3,3,0,1,0,0,0,2,3,1,3,1,0,5,4,4,1,0,0,1,2
2016-12-16,"Not Guilty/Acquittal",0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,3
2016-12-16,"Total",2,1,0,3,7,21,20,0,3,1,0,0,6,12,1,6,1,1,14,18,23,4,2,0,1,14
2016-12-17,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,0,0,17
2016-12-17,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,0,0,17
2016-12-18,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Diversion",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016-12-18,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016-12-19,"Dismissed/Withdrawn/Etc",0,0,1,3,3,10,5,0,2,1,0,0,0,5,1,1,1,0,2,1,7,3,0,0,0,6
2016-12-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,3
2016-12-19,"Guilty",0,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,1,0,8,4,3,0,4,0,0,2
2016-12-19,"Guilty Plea/Nolo",1,0,0,5,1,0,2,0,5,6,0,0,0,3,0,2,6,0,5,3,3,4,0,0,0,6
2016-12-19,"Not Guilty/Acquittal",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-19,"Total",1,2,1,8,5,11,10,0,7,9,0,0,0,10,2,3,8,0,19,12,13,7,4,0,0,18
2016-12-20,"Dismissed/Withdrawn/Etc",0,0,0,5,0,5,10,0,4,0,0,0,1,2,1,1,2,0,2,4,5,1,0,0,0,8
2016-12-20,"Diversion",0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,1,2,0,5
2016-12-20,"Guilty",0,0,0,0,1,4,0,0,0,1,0,0,0,3,1,0,0,0,8,4,1,1,3,1,0,0
2016-12-20,"Guilty Plea/Nolo",0,0,0,1,0,1,1,2,0,0,0,0,1,1,2,2,0,1,4,13,1,2,2,0,1,5
2016-12-20,"Not Guilty/Acquittal",0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2016-12-20,"Total",0,0,0,6,1,12,14,2,5,1,0,0,2,8,5,3,2,1,17,23,7,4,6,3,1,21
2016-12-21,"Dismissed/Withdrawn/Etc",0,1,0,0,3,5,6,0,1,0,0,0,0,5,1,2,0,0,6,15,5,1,0,0,0,4
2016-12-21,"Diversion",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,4,2,0,0,0,0,0,1
2016-12-21,"Guilty",6,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,8,3,1,0,0,0,0,1
2016-12-21,"Guilty Plea/Nolo",0,0,5,1,0,4,1,0,0,0,0,0,1,3,1,2,0,0,0,15,3,5,1,0,2,4
2016-12-21,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016-12-21,"Total",6,1,5,1,4,10,8,0,2,0,0,0,1,11,3,5,0,1,18,35,11,6,1,0,2,12
2016-12-22,"Dismissed/Withdrawn/Etc",0,2,2,3,1,4,13,0,2,1,0,0,0,6,1,2,1,2,0,7,4,2,0,0,1,8
2016-12-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,0
2016-12-22,"Guilty",0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,1
2016-12-22,"Guilty Plea/Nolo",0,2,2,2,0,3,1,0,1,1,0,0,0,4,1,3,3,0,3,13,0,0,0,0,0,7
2016-12-22,"Not Guilty/Acquittal",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016-12-22,"Total",0,4,4,5,1,8,18,0,3,2,0,0,1,20,2,5,4,2,8,21,6,2,1,0,1,16
2016-12-23,"Dismissed/Withdrawn/Etc",3,0,0,1,1,5,1,0,1,0,0,0,2,9,2,1,0,0,1,0,5,1,0,0,0,5
2016-12-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,0,5
2016-12-23,"Guilty",0,1,0,0,0,3,0,0,0,0,0,0,0,4,1,1,0,0,7,1,1,0,0,1,0,0
2016-12-23,"Guilty Plea/Nolo",0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,3,5,0,0,0,0,2
2016-12-23,"Not Guilty/Acquittal",0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2016-12-23,"Total",3,1,0,2,2,10,3,0,2,0,0,0,5,13,5,2,1,0,12,4,18,2,0,1,0,13
2016-12-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2016-12-24,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2016-12-27,"Dismissed/Withdrawn/Etc",0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,1,4,0,3,7,0,1,0,0,0,4
2016-12-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2016-12-27,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,4,3,0,1,2,0,0,3
2016-12-27,"Guilty Plea/Nolo",0,0,0,4,1,0,3,1,1,0,0,0,0,3,0,0,1,0,5,9,0,1,1,0,0,2
2016-12-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-27,"Total",0,0,0,7,1,2,4,1,1,0,0,0,0,8,2,1,7,0,12,20,0,3,4,0,0,10
2016-12-28,"Dismissed/Withdrawn/Etc",0,0,0,1,0,6,2,0,1,0,0,0,1,1,0,0,0,0,3,4,2,0,0,0,1,6
2016-12-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2016-12-28,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0
2016-12-28,"Guilty Plea/Nolo",0,0,0,0,0,3,1,0,3,0,0,0,1,5,3,0,1,0,3,8,4,2,0,0,0,2
2016-12-28,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016-12-28,"Total",0,0,0,2,0,10,4,0,4,0,0,0,2,9,3,0,4,0,7,18,8,2,0,0,1,8
2016-12-29,"Dismissed/Withdrawn/Etc",0,3,0,2,2,1,0,0,1,0,0,0,3,3,2,1,0,0,1,1,1,0,1,0,1,4
2016-12-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,2
2016-12-29,"Guilty",0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,0,1
2016-12-29,"Guilty Plea/Nolo",0,0,1,2,1,0,1,1,0,2,0,0,3,1,4,0,1,0,2,5,1,0,1,0,0,1
2016-12-29,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-29,"Total",0,3,1,4,3,2,2,1,2,2,0,0,6,6,8,1,1,0,9,7,6,0,4,0,2,8
2016-12-30,"Dismissed/Withdrawn/Etc",0,0,0,0,1,1,0,0,1,0,0,0,0,3,3,1,0,0,4,4,1,0,0,1,0,5
2016-12-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3
2016-12-30,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,2,0,0,1
2016-12-30,"Guilty Plea/Nolo",0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,16,0,0,0,1,2,0,0,0,0,0
2016-12-30,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2016-12-30,"Total",0,0,0,1,2,3,0,0,2,0,0,0,0,4,5,18,0,0,11,8,15,0,2,1,1,9
2017-01-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
2017-01-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
2017-01-03,"Dismissed/Withdrawn/Etc",0,0,0,4,1,0,9,0,2,1,0,0,0,2,0,3,1,0,6,4,7,1,0,0,0,9
2017-01-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,6,3,0,0,3,1,0,2
2017-01-03,"Guilty",0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,0,0,0,4,3,1,0,3,0,2,4
2017-01-03,"Guilty Plea/Nolo",0,0,8,1,0,3,1,1,1,1,0,0,1,0,1,3,1,0,7,8,2,1,1,0,0,11
2017-01-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-03,"Total",0,0,8,5,2,3,10,1,3,2,0,0,3,7,5,6,2,1,23,18,10,2,7,1,2,27
